group,iid,pid,age,age,age_o,age_o,career,race,race,race_o,race_o,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,sports,tvsports,tvsports,dining,dining,exercise,exercise,museums,museums,art,art,hiking,hiking,gaming,gaming,clubbing,clubbing,reading,reading,tv,tv,theater,theater,movies,movies,concerts,concerts,music,music,shopping,shopping,yoga,yoga,like,like
11,267,273,26.0,26.0,29.0,29.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,30.0,25.0,18.0,18.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,274,26.0,26.0,24.0,24.0,dietician,4.0,asian/pacific islander/asian-american,3.0,latino/hispanic american,30.0,10.0,20.0,20.0,10.0,10.0,4.0,6.0,5.0,5.0,5.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,275,26.0,26.0,21.0,21.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,10.0,25.0,5.0,10.0,25.0,6.0,5.0,7.0,4.0,7.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,276,26.0,26.0,26.0,26.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,24.0,16.0,28.0,14.0,8.0,10.0,5.0,6.0,6.0,6.0,7.0,6.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,277,26.0,26.0,25.0,25.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,60.0,20.0,0.0,20.0,0.0,0.0,6.0,6.0,5.0,5.0,6.0,6.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,6.0,6.0
11,267,278,26.0,26.0,32.0,32.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,15.0,20.0,25.0,10.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,279,26.0,26.0,25.0,25.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,27.0,15.0,28.0,10.0,10.0,10.0,6.0,5.0,5.0,5.0,5.0,5.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,280,26.0,26.0,25.0,25.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,20.0,30.0,15.0,5.0,5.0,4.0,7.0,7.0,4.0,7.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,281,26.0,26.0,27.0,27.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,20.0,20.0,20.0,15.0,5.0,20.0,4.0,6.0,7.0,3.0,4.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,282,26.0,26.0,23.0,23.0,dietician,4.0,asian/pacific islander/asian-american,1.0,black/african american,25.0,15.0,20.0,20.0,10.0,10.0,6.0,5.0,6.0,6.0,7.0,7.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,6.0,6.0
11,267,285,26.0,26.0,24.0,24.0,dietician,4.0,asian/pacific islander/asian-american,6.0,other,20.0,20.0,25.0,25.0,5.0,5.0,3.0,6.0,6.0,6.0,5.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,288,26.0,26.0,27.0,27.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,20.0,20.0,15.0,25.0,10.0,10.0,5.0,5.0,6.0,6.0,7.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,289,26.0,26.0,28.0,28.0,dietician,4.0,asian/pacific islander/asian-american,4.0,asian/pacific islander/asian-american,20.0,30.0,10.0,20.0,0.0,20.0,5.0,5.0,5.0,6.0,6.0,5.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,290,26.0,26.0,34.0,34.0,dietician,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,30.0,10.0,30.0,10.0,5.0,15.0,4.0,6.0,7.0,4.0,6.0,4.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,291,26.0,26.0,27.0,27.0,dietician,4.0,asian/pacific islander/asian-american,4.0,asian/pacific islander/asian-american,20.0,20.0,15.0,15.0,12.0,18.0,4.0,7.0,7.0,6.0,7.0,7.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,292,26.0,26.0,28.0,28.0,dietician,4.0,asian/pacific islander/asian-american,1.0,black/african american,20.0,18.0,20.0,17.0,10.0,15.0,5.0,5.0,6.0,7.0,7.0,7.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,267,293,26.0,26.0,28.0,28.0,dietician,4.0,asian/pacific islander/asian-american,3.0,latino/hispanic american,23.0,18.0,21.0,18.0,10.0,10.0,4.0,7.0,6.0,5.0,6.0,5.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,7.0,7.0,4.0,4.0,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,9.0,9.0,5.0,5.0,9.0,9.0,4.0,4.0,9.0,9.0,10.0,10.0,2.0,2.0,5.0,5.0
11,268,273,24.0,24.0,29.0,29.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,30.0,25.0,18.0,18.0,4.0,5.0,9.0,9.0,9.0,8.0,,7.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.5,8.5
11,268,274,24.0,24.0,24.0,24.0,Medicine,3.0,latino/hispanic american,3.0,latino/hispanic american,30.0,10.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,268,275,24.0,24.0,21.0,21.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,25.0,10.0,25.0,5.0,10.0,25.0,8.0,7.0,7.0,6.0,,,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0
11,268,276,24.0,24.0,26.0,26.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,24.0,16.0,28.0,14.0,8.0,10.0,7.0,8.0,9.0,7.0,8.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,268,277,24.0,24.0,25.0,25.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,60.0,20.0,0.0,20.0,0.0,0.0,7.0,8.0,9.0,6.0,,7.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0
11,268,278,24.0,24.0,32.0,32.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,25.0,15.0,20.0,25.0,10.0,5.0,6.0,8.0,8.0,7.0,9.0,,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,268,279,24.0,24.0,25.0,25.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,27.0,15.0,28.0,10.0,10.0,10.0,9.5,9.0,9.0,8.0,9.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0
11,268,280,24.0,24.0,25.0,25.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,25.0,20.0,30.0,15.0,5.0,5.0,5.0,8.0,8.0,7.0,7.0,5.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,268,281,24.0,24.0,27.0,27.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,20.0,20.0,20.0,15.0,5.0,20.0,5.0,6.0,7.0,5.0,5.0,4.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
11,268,282,24.0,24.0,23.0,23.0,Medicine,3.0,latino/hispanic american,1.0,black/african american,25.0,15.0,20.0,20.0,10.0,10.0,7.0,5.0,6.0,7.0,,5.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0
11,268,285,24.0,24.0,24.0,24.0,Medicine,3.0,latino/hispanic american,6.0,other,20.0,20.0,25.0,25.0,5.0,5.0,6.0,8.0,8.0,5.0,8.0,6.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0
11,268,288,24.0,24.0,27.0,27.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,20.0,20.0,15.0,25.0,10.0,10.0,7.0,7.0,7.0,7.0,,,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0
11,268,289,24.0,24.0,28.0,28.0,Medicine,3.0,latino/hispanic american,4.0,asian/pacific islander/asian-american,20.0,30.0,10.0,20.0,0.0,20.0,5.0,7.0,9.0,6.0,8.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,268,290,24.0,24.0,34.0,34.0,Medicine,3.0,latino/hispanic american,2.0,european/caucasian-american,30.0,10.0,30.0,10.0,5.0,15.0,8.0,8.0,9.0,8.0,8.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0
11,268,291,24.0,24.0,27.0,27.0,Medicine,3.0,latino/hispanic american,4.0,asian/pacific islander/asian-american,20.0,20.0,15.0,15.0,12.0,18.0,5.0,8.0,9.0,7.0,9.0,8.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0
11,268,292,24.0,24.0,28.0,28.0,Medicine,3.0,latino/hispanic american,1.0,black/african american,20.0,18.0,20.0,17.0,10.0,15.0,9.0,8.0,9.0,8.0,8.0,7.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0
11,268,293,24.0,24.0,28.0,28.0,Medicine,3.0,latino/hispanic american,3.0,latino/hispanic american,23.0,18.0,21.0,18.0,10.0,10.0,7.0,8.0,9.0,6.0,9.0,7.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
11,270,273,23.0,23.0,29.0,29.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,30.0,25.0,18.0,18.0,4.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,274,23.0,23.0,24.0,24.0,Researcher,4.0,asian/pacific islander/asian-american,3.0,latino/hispanic american,30.0,10.0,20.0,20.0,10.0,10.0,4.0,5.0,5.0,5.0,5.0,4.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,5.0
11,270,275,23.0,23.0,21.0,21.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,10.0,25.0,5.0,10.0,25.0,5.0,8.0,7.0,5.0,6.0,4.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,5.0
11,270,276,23.0,23.0,26.0,26.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,24.0,16.0,28.0,14.0,8.0,10.0,7.0,7.0,8.0,7.0,6.0,8.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0
11,270,277,23.0,23.0,25.0,25.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,60.0,20.0,0.0,20.0,0.0,0.0,5.0,6.0,7.0,6.0,7.0,7.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,278,23.0,23.0,32.0,32.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,15.0,20.0,25.0,10.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,5.0
11,270,279,23.0,23.0,25.0,25.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,27.0,15.0,28.0,10.0,10.0,10.0,6.0,6.0,6.0,5.0,5.0,5.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,280,23.0,23.0,25.0,25.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,25.0,20.0,30.0,15.0,5.0,5.0,6.0,7.0,8.0,7.0,6.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0
11,270,281,23.0,23.0,27.0,27.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,20.0,20.0,20.0,15.0,5.0,20.0,6.0,6.0,7.0,5.0,5.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,282,23.0,23.0,23.0,23.0,Researcher,4.0,asian/pacific islander/asian-american,1.0,black/african american,25.0,15.0,20.0,20.0,10.0,10.0,6.0,7.0,6.0,7.0,5.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,285,23.0,23.0,24.0,24.0,Researcher,4.0,asian/pacific islander/asian-american,6.0,other,20.0,20.0,25.0,25.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,5.0
11,270,288,23.0,23.0,27.0,27.0,Researcher,4.0,asian/pacific islander/asian-american,2.0,european/caucasian-american,20.0,20.0,15.0,25.0,10.0,10.0,6.0,7.0,7.0,6.0,5.0,6.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
11,270,289,23.0,23.0,28.0,28.0,Researcher,4.0,asian/pacific islander/asian-american,4.0,asian/pacific islander/asian-american,20.0,30.0,10.0,20.0,0.0,20.0,6.0,5.0,6.0,4.0,6.0,5.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,4.0,7.0,8.0,6.0,8.0,8.0,4.0,4.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,6.0,6.0,9.0,9.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0
